accuracy_history,f1_history,auc_history,package,time_elapsed,classifier,sample_size,Strategy,dataset
"[0.5715725806451613, 0.7046370967741935, 0.7570564516129032, 0.78125, 0.7590725806451613, 0.7590725806451613, 0.7590725806451613, 0.7449596774193549, 0.7459677419354839, 0.7227822580645161]","[0.45910342895057116, 0.6925478843542568, 0.7437854639963649, 0.7800207980186594, 0.7468347344910485, 0.7468347344910485, 0.7468347344910485, 0.7253193858501141, 0.7370872604121489, 0.7164351664156555]","[0.8718854710254268, 0.8937348834813421, 0.8973279496197928, 0.914152432132981, 0.9059888778575003, 0.9059888778575003, 0.9059888778575003, 0.9015776516052123, 0.9058954032060137, 0.8982920133662056]",modAL,0.775644543999988,5NN,0.0086,Uncertain Sampling,60_waveform-5000
"[0.49798387096774194, 0.49294354838709675, 0.5403225806451613, 0.45463709677419356, 0.4596774193548387, 0.49798387096774194, 0.49193548387096775, 0.5131048387096774, 0.4737903225806452, 0.5030241935483871]","[0.3883143755905606, 0.42991653280187536, 0.5123849828335775, 0.3775238299569407, 0.3690912607518755, 0.3971926870769788, 0.4259326074596874, 0.4092878724719347, 0.3948260627070467, 0.4036897618181224]","[0.8026925336044781, 0.8013562014279396, 0.8038976919167895, 0.7440866347718211, 0.7341474154096461, 0.7807515486616623, 0.8012819275150167, 0.7865862934409269, 0.8012387001483212, 0.7721102675557876]",modAL,0.7728557929995077,5NN,0.016,Random Sampling,60_waveform-5000
"[0.6135902636916836, 0.7948979591836735, 0.7669404517453798, 0.7665289256198347, 0.7474012474012474, 0.7677824267782427, 0.7557894736842106, 0.75, 0.7825159914712153, 0.7811158798283262]","[0.5076677542104862, 0.7943905824886042, 0.7632463913259022, 0.75309966431937, 0.7405512486822801, 0.7541607857620133, 0.738458522441873, 0.7308651508231139, 0.7756198076113279, 0.7761398438066507]","[0.880333910979996, 0.9325548001807806, 0.9252017136902606, 0.9274825041365442, 0.9139001049929322, 0.928541387419751, 0.9271868766560636, 0.929471656934953, 0.934428961378292, 0.9273196275191137]",modAL,4.178252529000019,5NN,0.028,Query by Committee,60_waveform-5000
"[0.6149193548387096, 0.6605876393110436, 0.659877800407332, 0.6591606960081884, 0.6584362139917695, 0.688728024819028, 0.7432432432432432, 0.7460815047021944, 0.7647058823529411, 0.8014783526927138]","[0.6064666283150465, 0.6001345837931318, 0.5991045708624082, 0.5984904472951966, 0.5978456545263225, 0.6711800243204757, 0.7430559108382228, 0.7459881724038412, 0.7629783023323392, 0.798248938090033]","[0.7388909480963428, 0.8311142009849313, 0.8304459421237201, 0.8310629903927003, 0.8311756722265768, 0.8753740394751803, 0.9015289534812843, 0.9120549125332642, 0.9227315382674808, 0.9343573647865936]",modAL,1.4401030409999294,5NN,0.0076,Expected Model Change,60_waveform-5000
"[0.5715725806451613, 0.5877016129032258, 0.5877016129032258, 0.592741935483871, 0.592741935483871, 0.5796370967741935, 0.6461693548387096, 0.6461693548387096, 0.6945564516129032, 0.6935483870967742]","[0.4584974157398136, 0.4709715867584298, 0.4709715867584298, 0.47497088912348673, 0.47497088912348673, 0.46501243905696926, 0.5959186548905285, 0.5959186548905285, 0.6823706418092657, 0.6792376558382456]","[0.8246878003605626, 0.8678515693723077, 0.8678515693723077, 0.8619268331691534, 0.8619268331691534, 0.8531008937108204, 0.8870300953519055, 0.8870300953519055, 0.8985060768164774, 0.8936611685272728]",modAL,0.8011660409993056,5NN,0.0076,Uncertain Sampling,60_waveform-5000
"[0.5383064516129032, 0.5443548387096774, 0.48689516129032256, 0.4647177419354839, 0.501008064516129, 0.501008064516129, 0.6491935483870968, 0.6451612903225806, 0.5352822580645161, 0.5372983870967742]","[0.4851617323625188, 0.4510733659996689, 0.3813434598521053, 0.3801994148289316, 0.3919538486380777, 0.44801371075044444, 0.6385037254650737, 0.5679900580647381, 0.4796129365863406, 0.43097032264096846]","[0.8403274357723622, 0.8123879465684436, 0.7851309923134432, 0.7742507235304783, 0.8061282333860953, 0.7857398492317844, 0.7657706021621822, 0.7289853575022918, 0.7676942485833782, 0.7993614289774762]",modAL,0.7956419250003819,5NN,0.016,Random Sampling,60_waveform-5000
"[0.5993914807302231, 0.6591836734693878, 0.7299794661190965, 0.7551652892561983, 0.7900207900207901, 0.7625523012552301, 0.7452631578947368, 0.7330508474576272, 0.7473347547974414, 0.7339055793991416]","[0.5466849848262445, 0.5905634827031423, 0.7223656025242697, 0.7433497462562423, 0.7878161635255746, 0.7612094295908144, 0.7425511402164847, 0.7311101048101025, 0.7469620776289679, 0.7336000219797214]","[0.9152120750540395, 0.9208008017196607, 0.9298167860479365, 0.93092512727351, 0.9361554601785246, 0.9228933550169991, 0.9141939995812185, 0.9070129717142021, 0.908737137932558, 0.8950128444117258]",modAL,4.188306825999462,5NN,0.028,Query by Committee,60_waveform-5000
"[0.5806451612903226, 0.6170212765957447, 0.6802443991853361, 0.6796315250767656, 0.6779835390946503, 0.6804550155118925, 0.681912681912682, 0.6812957157784744, 0.6890756302521008, 0.7032734952481521]","[0.5580646532793241, 0.5963573749403424, 0.6711970361334715, 0.6703421757332454, 0.6684509668040056, 0.6709148040031798, 0.6722578114116663, 0.6716692687873375, 0.682239577139432, 0.6936864024976709]","[0.7510620272808706, 0.8441899657728722, 0.8525941265721632, 0.852480353150728, 0.8514738684242227, 0.8526788992739506, 0.8529380741976555, 0.8520492289349574, 0.8743165589549908, 0.8948462625611784]",modAL,1.478105954000057,5NN,0.0056,Expected Model Change,60_waveform-5000
"[0.5020161290322581, 0.5020161290322581, 0.5020161290322581, 0.5020161290322581, 0.5020161290322581, 0.5020161290322581, 0.5020161290322581, 0.5020161290322581, 0.5020161290322581, 0.5020161290322581]","[0.4958348189522521, 0.4958348189522521, 0.4958348189522521, 0.4958348189522521, 0.4958348189522521, 0.4958348189522521, 0.4958348189522521, 0.4958348189522521, 0.4958348189522521, 0.4958348189522521]","[0.6268470865945224, 0.6268470865945224, 0.6268470865945224, 0.6268470865945224, 0.6268470865945224, 0.6268470865945224, 0.6268470865945224, 0.6268470865945224, 0.6268470865945224, 0.6268470865945224]",modAL,0.05625197500012291,C4.5,0.0016,Uncertain Sampling,60_waveform-5000
"[0.45060483870967744, 0.5181451612903226, 0.4526209677419355, 0.44556451612903225, 0.46673387096774194, 0.5292338709677419, 0.625, 0.3467741935483871, 0.4344758064516129, 0.4737903225806452]","[0.45338930678688333, 0.4679852467279855, 0.4252739624085794, 0.4439280250206676, 0.4641405731031578, 0.493477435456203, 0.6037081607818474, 0.3350920736640413, 0.43152259479778204, 0.4742300214460102]","[0.5875348281106185, 0.6392153763689112, 0.590505415462329, 0.5836620268553704, 0.5999942870403608, 0.6456341235023684, 0.7182373952385904, 0.5097001134921266, 0.5748036284967506, 0.6058307996089136]",modAL,0.06706477899933816,C4.5,0.016,Random Sampling,60_waveform-5000
"[0.6430020283975659, 0.7142857142857143, 0.7186858316221766, 0.7303719008264463, 0.7099792099792099, 0.7259414225941423, 0.7115789473684211, 0.6885593220338984, 0.7515991471215352, 0.7521459227467812]","[0.6249672213075175, 0.7080626161783401, 0.7191874068432709, 0.7309667863272574, 0.7067478862241353, 0.7245670921370342, 0.7081074251895363, 0.6890520444730697, 0.7513564414604258, 0.7517675981699417]","[0.85726889768928, 0.8922181650155954, 0.8909861474263798, 0.9100421449281418, 0.8835275374602525, 0.8981125051517245, 0.8940030930969072, 0.8727158840794167, 0.9068616261119316, 0.9174293946388312]",modAL,0.2602784739992785,C4.5,0.028,Query by Committee,60_waveform-5000
"[0.4899193548387097, 0.6322188449848024, 0.6313645621181263, 0.631525076765609, 0.6306584362139918, 0.6308169596690796, 0.6299376299376299, 0.6280041797283177, 0.6260504201680672, 0.6251319957761352]","[0.48223175306101473, 0.6251559080858381, 0.6244072324262382, 0.6247777526076064, 0.6237904818254638, 0.6240078140076868, 0.6231710372199382, 0.6211372228074861, 0.6192512291666729, 0.6182634375164882]","[0.6175135745207223, 0.7244921528898384, 0.7241683855935591, 0.7243006180497124, 0.7236516436807521, 0.7235694459870003, 0.7229219183880966, 0.7213407306119153, 0.7200818408658052, 0.7197364975889918]",modAL,0.06410195999887947,C4.5,0.0026,Expected Model Change,60_waveform-5000
"[0.5423387096774194, 0.5423387096774194, 0.5423387096774194, 0.5423387096774194, 0.5423387096774194, 0.5423387096774194, 0.5423387096774194, 0.5423387096774194, 0.5423387096774194, 0.5423387096774194]","[0.5291340008598898, 0.5291340008598898, 0.5291340008598898, 0.5291340008598898, 0.5291340008598898, 0.5291340008598898, 0.5291340008598898, 0.5291340008598898, 0.5291340008598898, 0.5291340008598898]","[0.6563623577880683, 0.6563623577880683, 0.6563623577880683, 0.6563623577880683, 0.6563623577880683, 0.6563623577880683, 0.6563623577880683, 0.6563623577880683, 0.6563623577880683, 0.6563623577880683]",modAL,0.052745474999028374,C4.5,0.0016,Uncertain Sampling,60_waveform-5000
"[0.3649193548387097, 0.36794354838709675, 0.32661290322580644, 0.5100806451612904, 0.3629032258064516, 0.5604838709677419, 0.4022177419354839, 0.4778225806451613, 0.4314516129032258, 0.5816532258064516]","[0.3380655705370533, 0.3718050638167672, 0.27553061019578123, 0.4476411174332854, 0.3609498923272429, 0.5569677431719298, 0.4005270382567238, 0.4807573518844966, 0.4290961374386117, 0.5367014709565725]","[0.5220220965335889, 0.5257866345800266, 0.49636873987123054, 0.6321040473148462, 0.5218885666487301, 0.6701880245897859, 0.5523869482371174, 0.6083712638387113, 0.5731600930534901, 0.6878232113519401]",modAL,0.062358830000448506,C4.5,0.016,Random Sampling,60_waveform-5000
"[0.7170385395537525, 0.710204081632653, 0.6837782340862423, 0.7365702479338843, 0.7276507276507277, 0.6715481171548117, 0.7252631578947368, 0.7425847457627118, 0.7142857142857143, 0.7221030042918455]","[0.7175986584529539, 0.710559303516337, 0.6839764375145347, 0.7361160861668188, 0.7272187046509194, 0.6674738920912605, 0.7214923221280921, 0.742589654891576, 0.7108423548458784, 0.7215815718059668]","[0.8879311229892188, 0.8887158137462928, 0.8678333783906811, 0.893704812130494, 0.8958996949640348, 0.8605471236623959, 0.8881769285425127, 0.910634783143291, 0.8875794051695829, 0.8663916147679079]",modAL,0.2453256330009026,C4.5,0.028,Query by Committee,60_waveform-5000
"[0.46875, 0.5086119554204661, 0.620162932790224, 0.6182190378710338, 0.6820987654320988, 0.6835573940020683, 0.682952182952183, 0.6823406478578893, 0.6827731092436975, 0.6821541710665259]","[0.4712891908738821, 0.47536449337129666, 0.6140483878957895, 0.6120950206947332, 0.6822637004114248, 0.6839461749553015, 0.6833532891290758, 0.6827181846129902, 0.6831583382537149, 0.6825264677214392]","[0.6017074604539944, 0.6322988042952841, 0.7147596291974019, 0.7134584776077992, 0.7614448494928555, 0.7625884180347835, 0.7621488152856795, 0.7616921142005935, 0.7620058911618444, 0.7615223631095507]",modAL,0.06581546400047955,C4.5,0.0056,Expected Model Change,60_waveform-5000
"[0.49899193548387094, 0.49899193548387094, 0.49899193548387094, 0.49899193548387094, 0.49899193548387094, 0.49899193548387094, 0.49899193548387094, 0.49899193548387094, 0.49899193548387094, 0.49899193548387094]","[0.45937376312403894, 0.45937376312403894, 0.45937376312403894, 0.45937376312403894, 0.45937376312403894, 0.45937376312403894, 0.45937376312403894, 0.45937376312403894, 0.45937376312403894, 0.45937376312403894]","[0.6235851380641921, 0.6235851380641921, 0.6235851380641921, 0.6235851380641921, 0.6235851380641921, 0.6235851380641921, 0.6235851380641921, 0.6235851380641921, 0.6235851380641921, 0.6235851380641921]",modAL,0.05375934000039706,C4.5,0.0016,Uncertain Sampling,60_waveform-5000
"[0.6058467741935484, 0.4647177419354839, 0.4737903225806452, 0.4959677419354839, 0.42338709677419356, 0.4425403225806452, 0.3397177419354839, 0.44556451612903225, 0.42943548387096775, 0.6068548387096774]","[0.6031277419808593, 0.41832506275984194, 0.4494613299777856, 0.422544763766955, 0.389001235864171, 0.44093214043489515, 0.3242868346218786, 0.36679791341324713, 0.4238354039490354, 0.5916797232629595]","[0.7048741801933556, 0.5968599690819376, 0.6063768152051444, 0.6202691315202448, 0.5667549000657361, 0.5825938860718336, 0.5044616146571101, 0.5838722800125229, 0.5727288922905568, 0.7049971740454128]",modAL,0.059880799999518786,C4.5,0.016,Random Sampling,60_waveform-5000
"[0.6572008113590264, 0.689795918367347, 0.7104722792607803, 0.6890495867768595, 0.6621621621621622, 0.6841004184100419, 0.7094736842105264, 0.6663135593220338, 0.685501066098081, 0.6909871244635193]","[0.6519787094955238, 0.6904935623361828, 0.707429089293469, 0.6866790821545836, 0.6557693123695919, 0.6844578436568675, 0.7038243609022556, 0.6604512027794834, 0.6818482776258556, 0.6912742110898605]","[0.8413800948022794, 0.8744601449235585, 0.8866031934097618, 0.8620436690955513, 0.8704760399977336, 0.8930639773934801, 0.9000544697379591, 0.8420557242233495, 0.836942186339348, 0.8808140884782655]",modAL,0.25357948700002453,C4.5,0.028,Query by Committee,60_waveform-5000
"[0.5967741935483871, 0.6352583586626139, 0.6435845213849287, 0.6458546571136131, 0.6440329218106996, 0.6432264736297828, 0.6424116424116424, 0.6436781609195402, 0.6418067226890757, 0.6409714889123548]","[0.5803522215233664, 0.6334702946879239, 0.6427851553826017, 0.6451512068442606, 0.6433432070660393, 0.642531043066824, 0.6418656646480834, 0.6432343478160005, 0.6414395399393594, 0.6404462517089359]","[0.6981277514488158, 0.7256434490452637, 0.7320278898147193, 0.733558048478063, 0.732252647919449, 0.731625590959816, 0.7312253084911958, 0.732263235744463, 0.7310043485182913, 0.7300952890443442]",modAL,0.06403225999929418,C4.5,0.0036,Expected Model Change,60_waveform-5000
"[0.34576612903225806, 0.34576612903225806, 0.34576612903225806, 0.34576612903225806, 0.34576612903225806, 0.34576612903225806, 0.34576612903225806, 0.34576612903225806, 0.34576612903225806, 0.34576612903225806]","[0.3664372776061774, 0.3664372776061774, 0.3664372776061774, 0.3664372776061774, 0.3664372776061774, 0.3664372776061774, 0.3664372776061774, 0.3664372776061774, 0.3664372776061774, 0.3664372776061774]","[0.5095017441919945, 0.5095017441919945, 0.5095017441919945, 0.5095017441919945, 0.5095017441919945, 0.5095017441919945, 0.5095017441919945, 0.5095017441919945, 0.5095017441919945, 0.5095017441919945]",modAL,0.05076710200046364,C4.5,0.0016,Uncertain Sampling,60_waveform-5000
"[0.5040322580645161, 0.4627016129032258, 0.35786290322580644, 0.49899193548387094, 0.5645161290322581, 0.3548387096774194, 0.4475806451612903, 0.6018145161290323, 0.561491935483871, 0.5292338709677419]","[0.5014037802968483, 0.4238749981573119, 0.3417424220522582, 0.49116227489253095, 0.5601998527905786, 0.30328357986569865, 0.40810410953208887, 0.5849863766166714, 0.5545625568963687, 0.510058933952762]","[0.6276090189507392, 0.5965790078667954, 0.517380017991554, 0.6249948767879623, 0.6740396392409678, 0.5158135934353378, 0.5857447324533255, 0.6999409186556497, 0.6708021178120831, 0.646487483586436]",modAL,0.06281621199923393,C4.5,0.016,Random Sampling,60_waveform-5000
"[0.6308316430020284, 0.6959183673469388, 0.6324435318275154, 0.6652892561983471, 0.7567567567567568, 0.7144351464435147, 0.771578947368421, 0.7319915254237288, 0.7494669509594882, 0.7478540772532188]","[0.6261101256526328, 0.6899173732916343, 0.60725046414467, 0.6552646607912079, 0.7558985035996244, 0.7132954254142058, 0.7720601861679572, 0.7317321288270069, 0.7479820948047116, 0.7462638578802636]","[0.8538819417368377, 0.8794851166337093, 0.8164064373403572, 0.8481903014514212, 0.9092823263051402, 0.8947277192464924, 0.924480391129574, 0.8846455545614345, 0.8964749691615028, 0.8986679292812005]",modAL,0.24476270800005295,C4.5,0.028,Query by Committee,60_waveform-5000
"[0.43548387096774194, 0.5704154002026343, 0.6252545824847251, 0.6274309109518935, 0.6275720164609053, 0.6752843846949328, 0.6746361746361746, 0.6750261233019854, 0.6743697478991597, 0.6789862724392819]","[0.4331317299401428, 0.5746868618481986, 0.611348300869902, 0.6230367453070367, 0.6231594512141948, 0.6726692845467239, 0.671956906147739, 0.6724324685941904, 0.6716364506850366, 0.6765247541240719]","[0.5771531479727209, 0.6780760230750242, 0.7199148363782563, 0.7209664634637503, 0.721266086870415, 0.7572496513523543, 0.7568993809950426, 0.7570039036888792, 0.7564815914960958, 0.7598724401759043]",modAL,0.06541617600123573,C4.5,0.0066,Expected Model Change,60_waveform-5000
"[0.48588709677419356, 0.48588709677419356, 0.48588709677419356, 0.48588709677419356, 0.48588709677419356, 0.48588709677419356, 0.48588709677419356, 0.48588709677419356, 0.48588709677419356, 0.48588709677419356]","[0.48854500911601234, 0.48854500911601234, 0.48854500911601234, 0.48854500911601234, 0.48854500911601234, 0.48854500911601234, 0.48854500911601234, 0.48854500911601234, 0.48854500911601234, 0.48854500911601234]","[0.6142640587885076, 0.6142640587885076, 0.6142640587885076, 0.6142640587885076, 0.6142640587885076, 0.6142640587885076, 0.6142640587885076, 0.6142640587885076, 0.6142640587885076, 0.6142640587885076]",modAL,0.051515269000447006,C4.5,0.0016,Uncertain Sampling,60_waveform-5000
"[0.5504032258064516, 0.43044354838709675, 0.3407258064516129, 0.6018145161290323, 0.4879032258064516, 0.3316532258064516, 0.5393145161290323, 0.4375, 0.5282258064516129, 0.43951612903225806]","[0.5506940721933332, 0.41307804716076413, 0.32209072398972943, 0.5927747362520053, 0.4836364154589115, 0.3061138213355955, 0.5233058083490869, 0.3940290896331165, 0.47737298737101996, 0.4261591959996583]","[0.6626029239178358, 0.571541663820889, 0.504548859650126, 0.7020995446029066, 0.6158756279200714, 0.4995637492480811, 0.6547134094508451, 0.576738462892805, 0.6478489844504267, 0.5784445268942758]",modAL,0.06284968500040122,C4.5,0.016,Random Sampling,60_waveform-5000
